LPS,MechanicalStiffness,MechanicalStretch,BioelectricDepolarization,Caerulein,TGFbeta,Factin,Piezo1,CaMKII,PKD,ARID1A,mTORC1,Autophagy,SLC5A8,Butyrate,NFkB,PU1,YAP_TAZ,TEAD,Smad3,MyoD,Oct4,AP1,MEF2,Sox9,HDAC4,HDAC5,HDAC1_3,SWI_SNF,LatentEnhancer,H3K4me1,H3K27ac,inhba_RRE,Paligenosis,Metaplasia,Blastema,InnateMemory,Fibrosis,Hypertrophy,Regeneration,Pluripotency,MyogenicDiff,ADM,label,dataset,pathway,assay
0.0,0.0,0.0,0.0,1.0,0.0,0.4917997947344188,0.0,0.3905961070435428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436654067921068,0.0,0.0,0.2874490949521421,0.0,0.5328226100546393,0.0,0.0,0.0,0.2035450284921877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.538340534130861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593653404141775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3313794974049165,0.0,0.0,0.0,0.1470611006808339,0.1857728742038761,0.0,0.0,0.0,0.0,0.0,0.177715700816099,0.0,0.3057339252015392,0.0,0.2357899176689906,0.1467293765365545,0.0,0.6601901677322302,0.0,0.0,0.0,0.2553937439682207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5898080971604589,0.0,0.2442921650332525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2456333125108899,0.0,0.0,0.0,0.0,0.5084259714488967,0.0,0.5917058620764691,0.2410278088637843,0.0,0.0,0.3376880484253832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5538999046907559,0.0,0.225936302305599,0.0,0.1879904367752372,0.0,0.1334665885247178,0.0,0.0,0.1081853401369997,0.0,0.0,0.1935023091136272,0.0,0.0,0.0,0.4685472640169016,0.0,0.389487557685149,0.0,0.2729519440528172,0.0,0.1088767724298618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4943604088557927,0.0,0.2675857826075796,0.0,0.2226449120124242,0.0,0.0,0.0,0.0,0.1308320687758875,0.0,0.1557583816878872,0.0,0.0,0.0,0.0,0.0756463276317657,0.0,0.5523521037848751,0.0,0.1385758937708458,0.1537873309397821,0.1316682404529284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4642157497989541,0.0,0.1161195306617589,0.0,0.2865975373089245,0.0652619881091504,0.0646950012128849,0.0,0.0,0.098072169082214,0.0,0.1167570190381473,0.2689810310894843,0.0631781320053023,0.0,0.0,0.1820317715321757,0.0,0.5226455357918455,0.0,0.1038769669529069,0.1152795126129534,0.1393466386693715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5019281020028945,0.0,0.0,0.0,0.1687140275167445,0.0,0.0,0.0,0.0,0.2859629923257459,0.2047231092531321,0.0,0.0,0.0,0.0,0.0,0.2888167727352681,0.0,0.5105620052468982,0.3340618932999057,0.1813908773606741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3767071934126266,0.0,0.3401774121525638,0.0,0.2830448212130698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256350997603667,0.0,0.0,0.0,0.0,0.0,0.2891430815258083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3376951130957571,0.0,0.2506767701522053,0.0,0.5057567703147171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146911911481507,0.0,0.0,0.0,0.198316365270171,0.0,0.7718742745619132,0.0,0.0,0.2488633541820917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4887354425904333,0.0,0.0,0.0,0.3545852966787273,0.0,0.0,0.0,0.0,0.0,0.0,0.2940678073331843,0.0808772502609149,0.0,0.0,0.0,0.5131429293069185,0.0,0.3210768140837888,0.0,0.0,0.0937503940861111,0.1456638575703077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.542706466583057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932412658191477,0.0,0.0,0.0,0.0,0.0,0.221561056194518,0.0,0.0,0.3399161586746083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5653383133560819,0.0,0.1588538107486301,0.0,0.1831837750437659,0.091390622911049,0.0,0.0,0.0,0.1341646637590508,0.0,0.0,0.0,0.0,0.0,0.0,0.5532077305496004,0.0,0.2601641753296112,0.1567311253277111,0.142105741863053,0.1577046494715399,0.341732551864968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.569539508178808,0.0,0.1868605984339905,0.0,0.3440782141067627,0.3315286601479769,0.1081701014759138,0.0,0.0,0.216276953582242,0.0,0.1878864504920188,0.0889124788377691,0.1901334133538231,0.0,0.0,0.2019396433478407,0.0,0.5814963685896474,0.1024283548630272,0.0,0.0,0.3514914517295973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
